Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
236,[810.0],[289.0],[887.0],[198.0],[610.0],[176.0],[128.0],[502.0],[982.0],[497.0],[427.0],[519.0],[383.0],[637.0],[291.0],[812.0],[198.0],[312.0],[261.0],[118.0],[145.0],[175.0],[299.0],[675.0],[122.0],[967.0],[610.0],[570.0],[403.0],[107.0],[57.0],[830.0],[677.0],[901.0],[20.0],[459.0],[161.0],[942.0],[472.0],[519.0],[838.0],[778.0],[519.0],[894.0],[978.0],[719.0],[5.0],[174.0],[42.0],[603.0]
237,[896.0],[615.0],[897.0],[477.0],[986.0],[529.0],[456.0],[970.0],[897.0],[107.0],[754.0],[5.0],[88.0],[896.0],[266.0],[772.0],[87.0],[498.0],[92.0],[604.0],[244.0],[437.0],[441.0],[133.0],[480.0],[228.0],[575.0],[187.0],[632.0],[70.0],[760.0],[911.0],[254.0],[399.0],[311.0],[202.0],[9.0],[783.0],[635.0],[630.0],[884.0],[873.0],[967.0],[389.0],[544.0],[200.0],[673.0],[37.0],[336.0],[904.0]
238,[909.0],[878.0],[145.0],[992.0],[712.0],[336.0],[906.0],[270.0],[397.0],[475.0],[281.0],[962.0],[229.0],[159.0],[149.0],[822.0],[713.0],[436.0],[17.0],[233.0],[724.0],[648.0],[987.0],[251.0],[972.0],[9.0],[712.0],[590.0],[31.0],[593.0],[577.0],[427.0],[343.0],[44.0],[621.0],[420.0],[406.0],[518.0],[288.0],[903.0],[455.0],[12.0],[195.0],[293.0],[578.0],[251.0],[270.0],[587.0],[496.0],[913.0]
239,[699.0],[398.0],[977.0],[435.0],[428.0],[317.0],[55.0],[405.0],[15.0],[663.0],[596.0],[998.0],[370.0],[412.0],[519.0],[245.0],[227.0],[842.0],[145.0],[795.0],[832.0],[842.0],[561.0],[546.0],[47.0],[488.0],[8.0],[408.0],[867.0],[907.0],[22.0],[769.0],[556.0],[754.0],[191.0],[975.0],[967.0],[564.0],[582.0],[252.0],[177.0],[316.0],[366.0],[538.0],[389.0],[658.0],[532.0],[421.0],[273.0],[623.0]
240,[412.0],[91.0],[464.0],[930.0],[151.0],[864.0],[220.0],[966.0],[262.0],[444.0],[769.0],[960.0],[511.0],[882.0],[321.0],[581.0],[876.0],[625.0],[977.0],[55.0],[71.0],[62.0],[856.0],[909.0],[880.0],[790.0],[151.0],[761.0],[471.0],[260.0],[828.0],[777.0],[701.0],[281.0],[313.0],[482.0],[488.0],[333.0],[77.0],[427.0],[247.0],[519.0],[835.0],[258.0],[290.0],[901.0],[556.0],[461.0],[896.0],[345.0]
241,[223.0],[272.0],[240.0],[478.0],[131.0],[889.0],[133.0],[544.0],[573.0],[27.0],[652.0],[961.0],[280.0],[21.0],[732.0],[936.0],[710.0],[115.0],[471.0],[60.0],[573.0],[455.0],[764.0],[775.0],[225.0],[457.0],[876.0],[416.0],[182.0],[444.0],[947.0],[98.0],[834.0],[96.0],[853.0],[992.0],[366.0],[752.0],[177.0],[190.0],[77.0],[49.0],[445.0],[7.0],[57.0],[628.0],[834.0],[383.0],[676.0],[618.0]
242,[21.0],[720.0],[208.0],[782.0],[1.0],[349.0],[604.0],[234.0],[336.0],[66.0],[370.0],[844.0],[53.0],[284.0],[894.0],[692.0],[8.0],[239.0],[867.0],[128.0],[819.0],[155.0],[251.0],[368.0],[397.0],[800.0],[958.0],[335.0],[626.0],[174.0],[573.0],[652.0],[119.0],[922.0],[543.0],[782.0],[36.0],[52.0],[315.0],[769.0],[735.0],[454.0],[749.0],[978.0],[345.0],[744.0],[882.0],[886.0],[433.0],[463.0]
243,[801.0],[5.0],[684.0],[151.0],[430.0],[274.0],[433.0],[578.0],[228.0],[986.0],[189.0],[527.0],[70.0],[517.0],[997.0],[227.0],[661.0],[519.0],[313.0],[36.0],[728.0],[177.0],[127.0],[788.0],[982.0],[835.0],[478.0],[872.0],[977.0],[64.0],[662.0],[697.0],[550.0],[42.0],[848.0],[879.0],[910.0],[135.0],[149.0],[652.0],[592.0],[908.0],[344.0],[204.0],[292.0],[512.0],[96.0],[589.0],[188.0],[236.0]
244,[523.0],[241.0],[620.0],[269.0],[211.0],[517.0],[814.0],[497.0],[567.0],[117.0],[74.0],[871.0],[920.0],[194.0],[922.0],[352.0],[855.0],[668.0],[311.0],[178.0],[477.0],[77.0],[144.0],[801.0],[333.0],[211.0],[784.0],[325.0],[145.0],[336.0],[99.0],[275.0],[167.0],[298.0],[651.0],[964.0],[834.0],[230.0],[291.0],[933.0],[776.0],[933.0],[589.0],[142.0],[428.0],[577.0],[284.0],[630.0],[139.0],[435.0]
245,[517.0],[616.0],[525.0],[746.0],[628.0],[412.0],[708.0],[290.0],[9.0],[338.0],[933.0],[623.0],[478.0],[864.0],[634.0],[728.0],[459.0],[875.0],[386.0],[364.0],[936.0],[809.0],[947.0],[156.0],[356.0],[242.0],[750.0],[983.0],[92.0],[294.0],[211.0],[190.0],[264.0],[992.0],[507.0],[628.0],[0.0],[742.0],[74.0],[344.0],[716.0],[342.0],[630.0],[808.0],[629.0],[760.0],[866.0],[378.0],[21.0],[346.0]
246,[69.0],[584.0],[626.0],[713.0],[96.0],[363.0],[904.0],[475.0],[488.0],[915.0],[950.0],[810.0],[808.0],[219.0],[44.0],[819.0],[879.0],[960.0],[970.0],[741.0],[581.0],[992.0],[524.0],[223.0],[111.0],[385.0],[291.0],[103.0],[595.0],[42.0],[165.0],[167.0],[260.0],[782.0],[14.0],[966.0],[800.0],[719.0],[43.0],[118.0],[149.0],[114.0],[903.0],[612.0],[691.0],[614.0],[281.0],[118.0],[461.0],[811.0]
247,[219.0],[609.0],[892.0],[422.0],[975.0],[962.0],[877.0],[663.0],[457.0],[825.0],[213.0],[787.0],[930.0],[653.0],[380.0],[119.0],[964.0],[683.0],[312.0],[432.0],[822.0],[306.0],[738.0],[55.0],[617.0],[99.0],[1.0],[565.0],[689.0],[928.0],[706.0],[189.0],[276.0],[673.0],[485.0],[405.0],[341.0],[243.0],[262.0],[176.0],[534.0],[189.0],[559.0],[693.0],[991.0],[975.0],[60.0],[903.0],[642.0],[135.0]
248,[788.0],[216.0],[15.0],[665.0],[5.0],[794.0],[152.0],[444.0],[170.0],[826.0],[992.0],[618.0],[836.0],[317.0],[79.0],[923.0],[305.0],[596.0],[105.0],[258.0],[953.0],[475.0],[593.0],[128.0],[598.0],[188.0],[981.0],[762.0],[76.0],[81.0],[965.0],[933.0],[294.0],[997.0],[826.0],[56.0],[994.0],[120.0],[116.0],[831.0],[246.0],[929.0],[790.0],[823.0],[126.0],[420.0],[660.0],[807.0],[794.0],[601.0]
249,[317.0],[605.0],[182.0],[112.0],[305.0],[896.0],[913.0],[608.0],[800.0],[334.0],[298.0],[547.0],[907.0],[891.0],[901.0],[71.0],[247.0],[4.0],[759.0],[567.0],[249.0],[735.0],[152.0],[527.0],[221.0],[206.0],[430.0],[40.0],[24.0],[906.0],[698.0],[361.0],[361.0],[242.0],[926.0],[472.0],[556.0],[702.0],[355.0],[274.0],[266.0],[766.0],[424.0],[806.0],[236.0],[482.0],[950.0],[368.0],[517.0],[508.0]
250,[583.0],[41.0],[233.0],[370.0],[409.0],[665.0],[227.0],[245.0],[206.0],[959.0],[884.0],[146.0],[315.0],[776.0],[494.0],[260.0],[324.0],[329.0],[472.0],[806.0],[883.0],[107.0],[185.0],[810.0],[817.0],[573.0],[301.0],[413.0],[887.0],[235.0],[72.0],[974.0],[447.0],[746.0],[212.0],[288.0],[206.0],[134.0],[611.0],[198.0],[770.0],[863.0],[910.0],[53.0],[377.0],[202.0],[230.0],[775.0],[553.0],[146.0]
251,[332.0],[937.0],[867.0],[774.0],[784.0],[81.0],[743.0],[94.0],[37.0],[926.0],[776.0],[333.0],[269.0],[263.0],[512.0],[601.0],[992.0],[101.0],[979.0],[235.0],[328.0],[149.0],[60.0],[998.0],[742.0],[954.0],[774.0],[2.0],[868.0],[220.0],[188.0],[300.0],[306.0],[512.0],[256.0],[751.0],[486.0],[557.0],[831.0],[958.0],[653.0],[141.0],[521.0],[113.0],[526.0],[224.0],[243.0],[546.0],[864.0],[422.0]
252,[321.0],[554.0],[729.0],[712.0],[363.0],[950.0],[623.0],[409.0],[587.0],[841.0],[246.0],[101.0],[214.0],[223.0],[920.0],[832.0],[363.0],[32.0],[376.0],[450.0],[586.0],[444.0],[981.0],[844.0],[330.0],[662.0],[652.0],[323.0],[505.0],[641.0],[658.0],[825.0],[131.0],[779.0],[679.0],[555.0],[695.0],[445.0],[617.0],[269.0],[666.0],[652.0],[834.0],[696.0],[669.0],[863.0],[109.0],[682.0],[890.0],[112.0]
253,[776.0],[568.0],[532.0],[784.0],[615.0],[170.0],[714.0],[967.0],[421.0],[679.0],[956.0],[376.0],[174.0],[381.0],[744.0],[701.0],[754.0],[804.0],[622.0],[438.0],[319.0],[385.0],[660.0],[787.0],[588.0],[502.0],[87.0],[396.0],[684.0],[133.0],[756.0],[212.0],[790.0],[81.0],[110.0],[53.0],[963.0],[459.0],[221.0],[930.0],[382.0],[224.0],[716.0],[722.0],[934.0],[766.0],[134.0],[176.0],[30.0],[231.0]
254,[399.0],[732.0],[31.0],[750.0],[974.0],[365.0],[618.0],[107.0],[662.0],[969.0],[782.0],[435.0],[582.0],[332.0],[420.0],[811.0],[155.0],[602.0],[671.0],[322.0],[159.0],[663.0],[301.0],[961.0],[611.0],[165.0],[855.0],[606.0],[102.0],[170.0],[724.0],[519.0],[906.0],[599.0],[954.0],[659.0],[539.0],[661.0],[817.0],[478.0],[348.0],[202.0],[240.0],[95.0],[337.0],[144.0],[445.0],[274.0],[219.0],[923.0]
255,[636.0],[513.0],[658.0],[925.0],[594.0],[438.0],[824.0],[540.0],[385.0],[893.0],[989.0],[752.0],[378.0],[801.0],[769.0],[729.0],[842.0],[307.0],[842.0],[147.0],[127.0],[66.0],[503.0],[395.0],[542.0],[270.0],[628.0],[996.0],[573.0],[708.0],[259.0],[826.0],[366.0],[6.0],[924.0],[836.0],[902.0],[8.0],[542.0],[876.0],[291.0],[482.0],[556.0],[947.0],[725.0],[33.0],[647.0],[330.0],[765.0],[352.0]
256,[848.0],[779.0],[832.0],[87.0],[768.0],[766.0],[324.0],[5.0],[896.0],[28.0],[746.0],[422.0],[958.0],[399.0],[482.0],[691.0],[238.0],[682.0],[414.0],[645.0],[366.0],[903.0],[608.0],[376.0],[185.0],[706.0],[899.0],[738.0],[789.0],[859.0],[129.0],[962.0],[220.0],[156.0],[29.0],[214.0],[359.0],[710.0],[544.0],[370.0],[252.0],[420.0],[656.0],[528.0],[492.0],[163.0],[423.0],[687.0],[375.0],[263.0]
257,[440.0],[664.0],[816.0],[855.0],[437.0],[903.0],[146.0],[66.0],[461.0],[927.0],[820.0],[105.0],[303.0],[848.0],[652.0],[409.0],[786.0],[858.0],[734.0],[902.0],[790.0],[782.0],[899.0],[884.0],[702.0],[161.0],[825.0],[593.0],[23.0],[567.0],[131.0],[109.0],[967.0],[998.0],[237.0],[209.0],[385.0],[713.0],[578.0],[784.0],[300.0],[97.0],[534.0],[450.0],[742.0],[539.0],[640.0],[57.0],[317.0],[505.0]
258,[884.0],[127.0],[632.0],[227.0],[907.0],[309.0],[105.0],[790.0],[165.0],[343.0],[685.0],[395.0],[198.0],[788.0],[202.0],[254.0],[312.0],[813.0],[854.0],[81.0],[910.0],[746.0],[889.0],[776.0],[610.0],[399.0],[189.0],[152.0],[237.0],[877.0],[233.0],[950.0],[133.0],[961.0],[487.0],[61.0],[789.0],[237.0],[768.0],[750.0],[74.0],[287.0],[134.0],[812.0],[719.0],[695.0],[723.0],[365.0],[332.0],[436.0]
259,[954.0],[781.0],[197.0],[610.0],[750.0],[770.0],[380.0],[343.0],[99.0],[140.0],[242.0],[112.0],[466.0],[954.0],[583.0],[176.0],[799.0],[158.0],[179.0],[932.0],[834.0],[324.0],[510.0],[981.0],[128.0],[37.0],[437.0],[60.0],[485.0],[365.0],[943.0],[647.0],[708.0],[840.0],[825.0],[644.0],[218.0],[876.0],[290.0],[774.0],[194.0],[769.0],[921.0],[432.0],[95.0],[486.0],[503.0],[991.0],[248.0],[668.0]
260,[672.0],[93.0],[637.0],[249.0],[583.0],[252.0],[376.0],[170.0],[706.0],[199.0],[925.0],[135.0],[447.0],[672.0],[503.0],[274.0],[938.0],[633.0],[171.0],[359.0],[556.0],[592.0],[716.0],[74.0],[712.0],[593.0],[212.0],[575.0],[543.0],[128.0],[204.0],[242.0],[449.0],[844.0],[566.0],[107.0],[23.0],[485.0],[691.0],[87.0],[395.0],[744.0],[58.0],[570.0],[570.0],[929.0],[665.0],[26.0],[599.0],[32.0]
261,[20.0],[170.0],[521.0],[883.0],[774.0],[300.0],[435.0],[438.0],[111.0],[237.0],[392.0],[307.0],[209.0],[909.0],[224.0],[180.0],[309.0],[851.0],[613.0],[789.0],[72.0],[330.0],[723.0],[246.0],[55.0],[152.0],[826.0],[608.0],[20.0],[714.0],[428.0],[298.0],[948.0],[527.0],[184.0],[475.0],[545.0],[610.0],[254.0],[855.0],[190.0],[512.0],[897.0],[888.0],[349.0],[602.0],[981.0],[349.0],[753.0],[813.0]
262,[246.0],[722.0],[424.0],[824.0],[87.0],[118.0],[787.0],[235.0],[221.0],[566.0],[840.0],[74.0],[768.0],[502.0],[863.0],[381.0],[437.0],[153.0],[89.0],[360.0],[276.0],[644.0],[540.0],[301.0],[687.0],[259.0],[853.0],[52.0],[523.0],[105.0],[345.0],[281.0],[714.0],[699.0],[968.0],[663.0],[924.0],[712.0],[701.0],[117.0],[368.0],[960.0],[510.0],[669.0],[414.0],[905.0],[301.0],[292.0],[848.0],[669.0]
263,[502.0],[374.0],[559.0],[866.0],[420.0],[420.0],[422.0],[109.0],[598.0],[370.0],[285.0],[291.0],[593.0],[270.0],[735.0],[993.0],[893.0],[213.0],[730.0],[42.0],[563.0],[718.0],[534.0],[291.0],[57.0],[587.0],[933.0],[540.0],[787.0],[55.0],[411.0],[599.0],[984.0],[810.0],[545.0],[444.0],[485.0],[423.0],[119.0],[974.0],[775.0],[344.0],[15.0],[377.0],[582.0],[114.0],[899.0],[126.0],[672.0],[158.0]
264,[400.0],[912.0],[505.0],[886.0],[744.0],[744.0],[810.0],[567.0],[785.0],[545.0],[483.0],[266.0],[306.0],[161.0],[933.0],[443.0],[841.0],[760.0],[607.0],[218.0],[695.0],[25.0],[499.0],[266.0],[991.0],[421.0],[266.0],[230.0],[133.0],[376.0],[593.0],[665.0],[16.0],[787.0],[439.0],[66.0],[622.0],[151.0],[260.0],[825.0],[546.0],[630.0],[228.0],[173.0],[610.0],[879.0],[510.0],[193.0],[162.0],[739.0]
265,[270.0],[551.0],[536.0],[346.0],[512.0],[842.0],[976.0],[647.0],[812.0],[799.0],[308.0],[149.0],[594.0],[583.0],[437.0],[526.0],[562.0],[956.0],[931.0],[23.0],[698.0],[45.0],[94.0],[459.0],[151.0],[496.0],[960.0],[94.0],[119.0],[274.0],[804.0],[889.0],[105.0],[5.0],[502.0],[718.0],[651.0],[410.0],[928.0],[212.0],[284.0],[901.0],[9.0],[629.0],[575.0],[994.0],[889.0],[639.0],[694.0],[949.0]
266,[238.0],[707.0],[577.0],[117.0],[901.0],[512.0],[112.0],[370.0],[698.0],[855.0],[227.0],[735.0],[61.0],[234.0],[189.0],[619.0],[287.0],[989.0],[635.0],[566.0],[539.0],[349.0],[326.0],[661.0],[604.0],[131.0],[344.0],[243.0],[544.0],[193.0],[950.0],[660.0],[350.0],[765.0],[150.0],[519.0],[20.0],[329.0],[906.0],[826.0],[661.0],[974.0],[326.0],[785.0],[200.0],[342.0],[716.0],[661.0],[502.0],[204.0]
267,[161.0],[560.0],[682.0],[557.0],[909.0],[871.0],[699.0],[855.0],[772.0],[677.0],[291.0],[77.0],[713.0],[84.0],[766.0],[821.0],[391.0],[577.0],[155.0],[336.0],[385.0],[122.0],[330.0],[631.0],[1.0],[848.0],[621.0],[666.0],[733.0],[916.0],[109.0],[765.0],[491.0],[409.0],[624.0],[54.0],[636.0],[400.0],[220.0],[853.0],[8.0],[380.0],[378.0],[572.0],[251.0],[964.0],[330.0],[8.0],[541.0],[851.0]
268,[234.0],[529.0],[172.0],[231.0],[981.0],[312.0],[44.0],[117.0],[129.0],[150.0],[63.0],[742.0],[876.0],[967.0],[960.0],[814.0],[731.0],[180.0],[492.0],[168.0],[915.0],[480.0],[410.0],[149.0],[814.0],[461.0],[149.0],[134.0],[440.0],[524.0],[993.0],[794.0],[845.0],[245.0],[168.0],[960.0],[614.0],[879.0],[679.0],[547.0],[710.0],[562.0],[118.0],[279.0],[712.0],[642.0],[57.0],[710.0],[270.0],[390.0]
269,[363.0],[418.0],[471.0],[577.0],[788.0],[482.0],[922.0],[825.0],[743.0],[168.0],[266.0],[177.0],[288.0],[366.0],[77.0],[837.0],[782.0],[820.0],[229.0],[237.0],[614.0],[47.0],[445.0],[735.0],[430.0],[433.0],[589.0],[382.0],[636.0],[243.0],[531.0],[433.0],[376.0],[615.0],[857.0],[344.0],[978.0],[813.0],[926.0],[621.0],[940.0],[922.0],[176.0],[143.0],[151.0],[563.0],[725.0],[876.0],[211.0],[153.0]
270,[653.0],[567.0],[828.0],[760.0],[826.0],[190.0],[997.0],[212.0],[824.0],[784.0],[149.0],[589.0],[839.0],[437.0],[344.0],[524.0],[583.0],[685.0],[813.0],[426.0],[537.0],[982.0],[687.0],[77.0],[349.0],[660.0],[583.0],[602.0],[321.0],[829.0],[389.0],[743.0],[211.0],[376.0],[431.0],[630.0],[440.0],[926.0],[485.0],[334.0],[882.0],[961.0],[274.0],[622.0],[1.0],[276.0],[687.0],[725.0],[242.0],[213.0]
271,[301.0],[463.0],[379.0],[702.0],[853.0],[427.0],[371.0],[873.0],[919.0],[23.0],[735.0],[455.0],[710.0],[790.0],[909.0],[623.0],[268.0],[874.0],[288.0],[737.0],[986.0],[967.0],[924.0],[453.0],[292.0],[428.0],[334.0],[371.0],[459.0],[612.0],[104.0],[874.0],[787.0],[744.0],[23.0],[379.0],[523.0],[191.0],[651.0],[969.0],[876.0],[962.0],[602.0],[364.0],[230.0],[556.0],[560.0],[526.0],[38.0],[580.0]
272,[194.0],[411.0],[277.0],[586.0],[380.0],[202.0],[417.0],[87.0],[185.0],[389.0],[77.0],[62.0],[107.0],[910.0],[723.0],[618.0],[778.0],[265.0],[466.0],[896.0],[259.0],[430.0],[134.0],[177.0],[126.0],[94.0],[630.0],[217.0],[69.0],[693.0],[281.0],[633.0],[27.0],[105.0],[264.0],[465.0],[810.0],[30.0],[425.0],[333.0],[713.0],[844.0],[804.0],[357.0],[628.0],[834.0],[93.0],[185.0],[524.0],[956.0]
273,[899.0],[829.0],[22.0],[259.0],[801.0],[901.0],[901.0],[691.0],[874.0],[750.0],[177.0],[630.0],[615.0],[834.0],[929.0],[637.0],[746.0],[886.0],[582.0],[545.0],[977.0],[247.0],[199.0],[455.0],[193.0],[916.0],[330.0],[180.0],[486.0],[629.0],[978.0],[858.0],[579.0],[594.0],[270.0],[620.0],[105.0],[506.0],[102.0],[710.0],[581.0],[74.0],[276.0],[671.0],[243.0],[910.0],[781.0],[821.0],[96.0],[538.0]
274,[981.0],[571.0],[882.0],[889.0],[301.0],[547.0],[523.0],[774.0],[57.0],[218.0],[455.0],[648.0],[249.0],[576.0],[636.0],[112.0],[909.0],[392.0],[251.0],[924.0],[626.0],[801.0],[237.0],[105.0],[603.0],[889.0],[969.0],[804.0],[879.0],[909.0],[106.0],[4.0],[810.0],[433.0],[218.0],[24.0],[520.0],[32.0],[571.0],[268.0],[198.0],[266.0],[101.0],[795.0],[134.0],[366.0],[513.0],[713.0],[298.0],[685.0]
275,[305.0],[235.0],[465.0],[811.0],[223.0],[769.0],[346.0],[750.0],[685.0],[621.0],[62.0],[719.0],[475.0],[217.0],[114.0],[246.0],[969.0],[285.0],[315.0],[412.0],[182.0],[838.0],[566.0],[62.0],[363.0],[665.0],[841.0],[101.0],[699.0],[861.0],[469.0],[739.0],[125.0],[768.0],[677.0],[92.0],[253.0],[543.0],[327.0],[12.0],[809.0],[118.0],[307.0],[818.0],[193.0],[967.0],[843.0],[198.0],[957.0],[829.0]
276,[882.0],[947.0],[284.0],[682.0],[899.0],[224.0],[69.0],[254.0],[86.0],[774.0],[648.0],[643.0],[8.0],[926.0],[342.0],[277.0],[873.0],[54.0],[32.0],[199.0],[892.0],[831.0],[230.0],[648.0],[904.0],[986.0],[735.0],[445.0],[964.0],[463.0],[612.0],[888.0],[61.0],[174.0],[952.0],[977.0],[97.0],[158.0],[304.0],[752.0],[45.0],[149.0],[760.0],[388.0],[916.0],[101.0],[365.0],[958.0],[131.0],[142.0]
277,[510.0],[327.0],[688.0],[876.0],[334.0],[852.0],[512.0],[784.0],[172.0],[360.0],[643.0],[175.0],[661.0],[152.0],[440.0],[422.0],[12.0],[746.0],[511.0],[679.0],[471.0],[614.0],[57.0],[178.0],[238.0],[950.0],[687.0],[324.0],[169.0],[504.0],[17.0],[411.0],[497.0],[496.0],[360.0],[182.0],[168.0],[651.0],[484.0],[316.0],[181.0],[871.0],[577.0],[734.0],[201.0],[161.0],[241.0],[269.0],[955.0],[820.0]
278,[284.0],[438.0],[67.0],[710.0],[884.0],[652.0],[321.0],[701.0],[725.0],[87.0],[175.0],[295.0],[953.0],[889.0],[908.0],[882.0],[316.0],[919.0],[787.0],[21.0],[867.0],[246.0],[292.0],[643.0],[913.0],[978.0],[57.0],[576.0],[869.0],[978.0],[186.0],[669.0],[839.0],[907.0],[348.0],[378.0],[679.0],[733.0],[459.0],[49.0],[122.0],[593.0],[563.0],[178.0],[837.0],[307.0],[991.0],[930.0],[500.0],[67.0]
279,[716.0],[204.0],[194.0],[601.0],[969.0],[235.0],[744.0],[380.0],[274.0],[789.0],[324.0],[346.0],[245.0],[950.0],[499.0],[231.0],[49.0],[86.0],[988.0],[926.0],[384.0],[262.0],[545.0],[175.0],[437.0],[109.0],[365.0],[500.0],[205.0],[722.0],[574.0],[142.0],[563.0],[70.0],[898.0],[471.0],[543.0],[964.0],[862.0],[901.0],[480.0],[60.0],[486.0],[854.0],[524.0],[270.0],[161.0],[916.0],[842.0],[377.0]
280,[534.0],[831.0],[86.0],[660.0],[893.0],[333.0],[231.0],[44.0],[263.0],[853.0],[295.0],[120.0],[738.0],[665.0],[630.0],[776.0],[454.0],[67.0],[329.0],[485.0],[382.0],[650.0],[150.0],[506.0],[725.0],[612.0],[991.0],[656.0],[220.0],[583.0],[443.0],[642.0],[666.0],[714.0],[789.0],[118.0],[733.0],[596.0],[964.0],[253.0],[972.0],[608.0],[695.0],[870.0],[293.0],[502.0],[292.0],[478.0],[312.0],[823.0]
281,[908.0],[274.0],[246.0],[719.0],[268.0],[567.0],[636.0],[119.0],[767.0],[359.0],[222.0],[708.0],[492.0],[647.0],[454.0],[464.0],[114.0],[465.0],[810.0],[651.0],[206.0],[277.0],[365.0],[295.0],[526.0],[398.0],[349.0],[417.0],[695.0],[113.0],[569.0],[244.0],[673.0],[866.0],[280.0],[632.0],[787.0],[345.0],[21.0],[8.0],[47.0],[842.0],[539.0],[827.0],[829.0],[389.0],[349.0],[370.0],[770.0],[86.0]
282,[191.0],[872.0],[54.0],[923.0],[44.0],[752.0],[868.0],[901.0],[72.0],[478.0],[657.0],[231.0],[409.0],[109.0],[177.0],[346.0],[592.0],[381.0],[555.0],[200.0],[488.0],[225.0],[243.0],[452.0],[619.0],[647.0],[292.0],[208.0],[906.0],[377.0],[821.0],[846.0],[523.0],[170.0],[359.0],[31.0],[714.0],[91.0],[96.0],[380.0],[880.0],[540.0],[385.0],[406.0],[739.0],[978.0],[720.0],[955.0],[252.0],[172.0]
283,[967.0],[325.0],[776.0],[483.0],[776.0],[109.0],[440.0],[512.0],[435.0],[645.0],[121.0],[702.0],[274.0],[419.0],[455.0],[284.0],[801.0],[992.0],[494.0],[764.0],[15.0],[43.0],[168.0],[222.0],[821.0],[298.0],[831.0],[107.0],[951.0],[437.0],[175.0],[452.0],[382.0],[742.0],[140.0],[430.0],[877.0],[789.0],[779.0],[661.0],[277.0],[312.0],[614.0],[286.0],[142.0],[612.0],[91.0],[784.0],[281.0],[693.0]
284,[543.0],[103.0],[285.0],[308.0],[778.0],[211.0],[733.0],[260.0],[756.0],[930.0],[186.0],[868.0],[459.0],[627.0],[733.0],[868.0],[908.0],[754.0],[79.0],[543.0],[965.0],[227.0],[23.0],[714.0],[623.0],[861.0],[455.0],[737.0],[539.0],[95.0],[657.0],[467.0],[384.0],[438.0],[902.0],[867.0],[928.0],[683.0],[615.0],[44.0],[925.0],[735.0],[548.0],[726.0],[657.0],[134.0],[234.0],[750.0],[428.0],[379.0]
285,[49.0],[40.0],[884.0],[825.0],[482.0],[189.0],[811.0],[744.0],[724.0],[786.0],[473.0],[133.0],[879.0],[615.0],[49.0],[884.0],[929.0],[155.0],[596.0],[798.0],[9.0],[588.0],[991.0],[657.0],[583.0],[837.0],[62.0],[475.0],[928.0],[142.0],[121.0],[840.0],[107.0],[702.0],[343.0],[892.0],[294.0],[829.0],[594.0],[459.0],[637.0],[309.0],[64.0],[36.0],[121.0],[861.0],[272.0],[459.0],[673.0],[340.0]
286,[651.0],[413.0],[392.0],[212.0],[922.0],[128.0],[719.0],[922.0],[505.0],[258.0],[569.0],[811.0],[964.0],[594.0],[62.0],[194.0],[838.0],[428.0],[634.0],[20.0],[228.0],[111.0],[126.0],[473.0],[146.0],[792.0],[648.0],[423.0],[533.0],[570.0],[242.0],[593.0],[475.0],[877.0],[645.0],[626.0],[701.0],[211.0],[482.0],[879.0],[227.0],[177.0],[330.0],[382.0],[445.0],[716.0],[971.0],[774.0],[647.0],[532.0]
287,[316.0],[176.0],[719.0],[826.0],[459.0],[742.0],[601.0],[294.0],[104.0],[269.0],[574.0],[557.0],[101.0],[768.0],[185.0],[913.0],[342.0],[824.0],[894.0],[864.0],[897.0],[284.0],[377.0],[780.0],[909.0],[747.0],[643.0],[240.0],[493.0],[411.0],[222.0],[227.0],[663.0],[530.0],[927.0],[44.0],[691.0],[888.0],[512.0],[312.0],[822.0],[455.0],[616.0],[187.0],[504.0],[899.0],[126.0],[87.0],[101.0],[411.0]
288,[277.0],[762.0],[820.0],[853.0],[997.0],[589.0],[120.0],[420.0],[891.0],[806.0],[99.0],[220.0],[804.0],[174.0],[316.0],[801.0],[223.0],[943.0],[699.0],[400.0],[58.0],[611.0],[107.0],[569.0],[916.0],[620.0],[175.0],[426.0],[294.0],[823.0],[473.0],[152.0],[444.0],[708.0],[28.0],[1.0],[578.0],[96.0],[997.0],[964.0],[953.0],[770.0],[584.0],[590.0],[580.0],[301.0],[821.0],[855.0],[180.0],[629.0]
289,[326.0],[236.0],[742.0],[621.0],[842.0],[55.0],[6.0],[482.0],[531.0],[198.0],[51.0],[601.0],[524.0],[918.0],[12.0],[904.0],[884.0],[782.0],[683.0],[733.0],[188.0],[356.0],[663.0],[925.0],[886.0],[887.0],[295.0],[597.0],[283.0],[236.0],[295.0],[60.0],[738.0],[954.0],[147.0],[595.0],[966.0],[198.0],[156.0],[135.0],[249.0],[786.0],[872.0],[963.0],[949.0],[113.0],[201.0],[117.0],[109.0],[465.0]
