Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
918,[322.0],[622.0],[591.0],[667.0],[484.0],[279.0],[35.0],[939.0],[692.0],[572.0],[68.0],[166.0],[30.0],[847.0],[704.0],[479.0],[739.0],[757.0],[631.0],[31.0],[946.0],[622.0],[490.0],[279.0],[703.0],[19.0],[609.0],[846.0],[244.0],[3.0],[139.0],[881.0],[952.0],[490.0],[622.0],[163.0],[528.0],[40.0],[757.0],[780.0],[591.0],[990.0],[30.0],[286.0],[990.0],[993.0],[143.0],[282.0],[26.0],[905.0]
919,[402.0],[387.0],[895.0],[642.0],[434.0],[780.0],[297.0],[407.0],[143.0],[40.0],[108.0],[785.0],[572.0],[624.0],[408.0],[484.0],[812.0],[18.0],[357.0],[812.0],[163.0],[905.0],[745.0],[226.0],[68.0],[639.0],[282.0],[629.0],[622.0],[463.0],[279.0],[622.0],[251.0],[434.0],[785.0],[250.0],[587.0],[154.0],[925.0],[572.0],[154.0],[244.0],[498.0],[812.0],[528.0],[416.0],[286.0],[286.0],[498.0],[785.0]
920,[722.0],[244.0],[762.0],[251.0],[103.0],[375.0],[745.0],[925.0],[495.0],[226.0],[302.0],[257.0],[40.0],[264.0],[471.0],[939.0],[764.0],[340.0],[528.0],[10.0],[957.0],[952.0],[591.0],[40.0],[565.0],[411.0],[938.0],[373.0],[302.0],[163.0],[622.0],[3.0],[829.0],[849.0],[166.0],[3.0],[905.0],[753.0],[609.0],[408.0],[797.0],[780.0],[764.0],[471.0],[867.0],[154.0],[676.0],[3.0],[938.0],[108.0]
921,[357.0],[587.0],[226.0],[302.0],[40.0],[572.0],[302.0],[210.0],[785.0],[898.0],[408.0],[745.0],[905.0],[372.0],[895.0],[351.0],[248.0],[210.0],[340.0],[622.0],[898.0],[373.0],[892.0],[572.0],[755.0],[257.0],[892.0],[631.0],[939.0],[938.0],[676.0],[210.0],[572.0],[703.0],[895.0],[748.0],[18.0],[398.0],[183.0],[357.0],[479.0],[407.0],[676.0],[279.0],[553.0],[183.0],[952.0],[407.0],[622.0],[591.0]
922,[792.0],[421.0],[154.0],[293.0],[745.0],[210.0],[748.0],[357.0],[251.0],[780.0],[704.0],[591.0],[565.0],[200.0],[585.0],[999.0],[325.0],[387.0],[251.0],[676.0],[372.0],[204.0],[434.0],[676.0],[302.0],[528.0],[434.0],[739.0],[31.0],[504.0],[572.0],[314.0],[671.0],[704.0],[591.0],[325.0],[421.0],[622.0],[350.0],[792.0],[416.0],[676.0],[639.0],[476.0],[143.0],[762.0],[279.0],[279.0],[408.0],[797.0]
923,[293.0],[631.0],[286.0],[19.0],[3.0],[898.0],[434.0],[949.0],[166.0],[631.0],[939.0],[895.0],[780.0],[495.0],[764.0],[210.0],[757.0],[553.0],[257.0],[279.0],[642.0],[279.0],[282.0],[780.0],[762.0],[538.0],[16.0],[205.0],[591.0],[431.0],[416.0],[585.0],[30.0],[585.0],[745.0],[434.0],[506.0],[476.0],[881.0],[248.0],[325.0],[357.0],[780.0],[867.0],[375.0],[484.0],[479.0],[377.0],[552.0],[622.0]
924,[251.0],[764.0],[273.0],[939.0],[157.0],[565.0],[939.0],[495.0],[745.0],[302.0],[785.0],[434.0],[538.0],[166.0],[286.0],[375.0],[949.0],[357.0],[375.0],[632.0],[856.0],[780.0],[154.0],[812.0],[484.0],[941.0],[154.0],[204.0],[453.0],[542.0],[642.0],[100.0],[565.0],[484.0],[143.0],[372.0],[387.0],[10.0],[468.0],[251.0],[476.0],[898.0],[244.0],[952.0],[31.0],[468.0],[764.0],[16.0],[357.0],[302.0]
925,[639.0],[302.0],[210.0],[631.0],[938.0],[322.0],[490.0],[780.0],[357.0],[357.0],[895.0],[282.0],[762.0],[154.0],[504.0],[37.0],[792.0],[88.0],[19.0],[30.0],[780.0],[244.0],[947.0],[905.0],[957.0],[387.0],[745.0],[693.0],[143.0],[722.0],[10.0],[780.0],[205.0],[895.0],[434.0],[68.0],[764.0],[143.0],[282.0],[639.0],[137.0],[553.0],[408.0],[408.0],[40.0],[40.0],[572.0],[572.0],[495.0],[18.0]
926,[642.0],[236.0],[952.0],[257.0],[565.0],[823.0],[282.0],[340.0],[434.0],[939.0],[210.0],[143.0],[357.0],[745.0],[952.0],[785.0],[40.0],[453.0],[2.0],[572.0],[340.0],[572.0],[797.0],[357.0],[40.0],[753.0],[495.0],[818.0],[286.0],[143.0],[372.0],[226.0],[947.0],[282.0],[849.0],[282.0],[453.0],[553.0],[490.0],[226.0],[103.0],[251.0],[357.0],[143.0],[345.0],[780.0],[812.0],[585.0],[785.0],[952.0]
927,[19.0],[780.0],[479.0],[463.0],[617.0],[762.0],[210.0],[166.0],[881.0],[792.0],[591.0],[498.0],[753.0],[434.0],[279.0],[847.0],[753.0],[322.0],[377.0],[780.0],[250.0],[357.0],[471.0],[792.0],[26.0],[456.0],[471.0],[248.0],[846.0],[785.0],[580.0],[413.0],[792.0],[561.0],[398.0],[26.0],[476.0],[917.0],[976.0],[407.0],[990.0],[812.0],[957.0],[572.0],[622.0],[976.0],[780.0],[19.0],[143.0],[375.0]
928,[528.0],[404.0],[143.0],[696.0],[849.0],[40.0],[892.0],[257.0],[780.0],[19.0],[373.0],[286.0],[898.0],[431.0],[453.0],[154.0],[639.0],[103.0],[671.0],[226.0],[200.0],[504.0],[377.0],[669.0],[479.0],[404.0],[166.0],[805.0],[780.0],[495.0],[528.0],[357.0],[402.0],[302.0],[286.0],[704.0],[780.0],[322.0],[434.0],[387.0],[164.0],[631.0],[387.0],[585.0],[632.0],[372.0],[898.0],[639.0],[166.0],[10.0]
929,[538.0],[504.0],[279.0],[456.0],[598.0],[453.0],[797.0],[745.0],[282.0],[990.0],[18.0],[952.0],[614.0],[542.0],[780.0],[591.0],[251.0],[580.0],[456.0],[528.0],[753.0],[898.0],[257.0],[251.0],[939.0],[846.0],[350.0],[16.0],[279.0],[952.0],[780.0],[139.0],[553.0],[553.0],[696.0],[585.0],[463.0],[676.0],[157.0],[375.0],[286.0],[632.0],[632.0],[31.0],[629.0],[357.0],[990.0],[236.0],[591.0],[257.0]
930,[671.0],[357.0],[580.0],[390.0],[154.0],[280.0],[26.0],[434.0],[286.0],[528.0],[585.0],[585.0],[506.0],[282.0],[572.0],[248.0],[538.0],[19.0],[139.0],[357.0],[280.0],[19.0],[867.0],[639.0],[154.0],[671.0],[867.0],[580.0],[30.0],[745.0],[375.0],[785.0],[762.0],[154.0],[917.0],[895.0],[404.0],[286.0],[3.0],[19.0],[139.0],[350.0],[506.0],[792.0],[764.0],[757.0],[357.0],[456.0],[398.0],[676.0]
931,[413.0],[600.0],[622.0],[226.0],[797.0],[19.0],[154.0],[898.0],[257.0],[314.0],[257.0],[279.0],[792.0],[704.0],[244.0],[26.0],[387.0],[565.0],[205.0],[506.0],[68.0],[676.0],[476.0],[390.0],[476.0],[553.0],[68.0],[642.0],[357.0],[434.0],[233.0],[143.0],[16.0],[939.0],[279.0],[757.0],[357.0],[764.0],[745.0],[528.0],[108.0],[847.0],[528.0],[375.0],[780.0],[302.0],[792.0],[387.0],[745.0],[279.0]
932,[139.0],[30.0],[572.0],[671.0],[221.0],[248.0],[498.0],[282.0],[3.0],[273.0],[10.0],[780.0],[373.0],[785.0],[251.0],[990.0],[205.0],[949.0],[350.0],[639.0],[479.0],[792.0],[952.0],[257.0],[210.0],[340.0],[542.0],[350.0],[572.0],[257.0],[68.0],[479.0],[248.0],[506.0],[812.0],[846.0],[345.0],[642.0],[257.0],[377.0],[279.0],[19.0],[251.0],[632.0],[30.0],[251.0],[30.0],[957.0],[434.0],[898.0]
933,[205.0],[19.0],[538.0],[600.0],[431.0],[88.0],[286.0],[797.0],[279.0],[280.0],[273.0],[669.0],[642.0],[591.0],[898.0],[139.0],[30.0],[941.0],[846.0],[19.0],[757.0],[280.0],[31.0],[387.0],[622.0],[205.0],[26.0],[345.0],[905.0],[591.0],[823.0],[2.0],[528.0],[210.0],[780.0],[154.0],[553.0],[279.0],[938.0],[16.0],[506.0],[865.0],[375.0],[528.0],[357.0],[2.0],[251.0],[671.0],[780.0],[30.0]
934,[2.0],[939.0],[780.0],[506.0],[585.0],[671.0],[471.0],[19.0],[19.0],[257.0],[780.0],[572.0],[280.0],[895.0],[722.0],[471.0],[10.0],[404.0],[818.0],[411.0],[40.0],[226.0],[504.0],[538.0],[553.0],[479.0],[226.0],[244.0],[19.0],[282.0],[700.0],[10.0],[818.0],[952.0],[572.0],[18.0],[19.0],[780.0],[495.0],[404.0],[40.0],[369.0],[552.0],[823.0],[456.0],[938.0],[528.0],[528.0],[282.0],[456.0]
935,[248.0],[957.0],[898.0],[205.0],[817.0],[244.0],[408.0],[345.0],[142.0],[506.0],[990.0],[251.0],[19.0],[10.0],[357.0],[18.0],[314.0],[30.0],[345.0],[387.0],[142.0],[528.0],[279.0],[19.0],[100.0],[696.0],[833.0],[413.0],[990.0],[357.0],[757.0],[591.0],[453.0],[846.0],[888.0],[939.0],[375.0],[606.0],[26.0],[30.0],[565.0],[671.0],[19.0],[764.0],[139.0],[704.0],[248.0],[676.0],[286.0],[373.0]
936,[818.0],[251.0],[553.0],[823.0],[622.0],[302.0],[398.0],[572.0],[797.0],[407.0],[957.0],[898.0],[476.0],[226.0],[792.0],[453.0],[479.0],[614.0],[273.0],[941.0],[103.0],[671.0],[764.0],[404.0],[846.0],[16.0],[31.0],[504.0],[812.0],[286.0],[693.0],[286.0],[280.0],[622.0],[19.0],[210.0],[251.0],[572.0],[990.0],[456.0],[248.0],[528.0],[846.0],[88.0],[19.0],[495.0],[19.0],[350.0],[19.0],[631.0]
937,[323.0],[456.0],[357.0],[375.0],[302.0],[205.0],[867.0],[280.0],[18.0],[671.0],[19.0],[528.0],[88.0],[622.0],[273.0],[867.0],[18.0],[667.0],[100.0],[753.0],[322.0],[248.0],[585.0],[846.0],[780.0],[413.0],[372.0],[183.0],[100.0],[797.0],[88.0],[952.0],[350.0],[286.0],[528.0],[398.0],[614.0],[357.0],[849.0],[553.0],[780.0],[280.0],[351.0],[453.0],[251.0],[939.0],[280.0],[404.0],[797.0],[812.0]
938,[226.0],[642.0],[280.0],[16.0],[939.0],[722.0],[476.0],[463.0],[68.0],[642.0],[280.0],[357.0],[671.0],[286.0],[19.0],[314.0],[818.0],[631.0],[323.0],[404.0],[949.0],[476.0],[572.0],[314.0],[18.0],[377.0],[785.0],[802.0],[792.0],[898.0],[357.0],[753.0],[642.0],[642.0],[585.0],[479.0],[739.0],[375.0],[764.0],[693.0],[387.0],[456.0],[671.0],[780.0],[236.0],[895.0],[829.0],[375.0],[279.0],[941.0]
939,[100.0],[614.0],[506.0],[888.0],[210.0],[600.0],[917.0],[727.0],[572.0],[340.0],[642.0],[905.0],[629.0],[553.0],[100.0],[369.0],[658.0],[671.0],[823.0],[257.0],[88.0],[205.0],[780.0],[456.0],[552.0],[461.0],[622.0],[676.0],[226.0],[18.0],[226.0],[279.0],[302.0],[143.0],[100.0],[917.0],[411.0],[413.0],[100.0],[350.0],[375.0],[88.0],[538.0],[600.0],[671.0],[166.0],[16.0],[205.0],[671.0],[476.0]
940,[846.0],[390.0],[322.0],[30.0],[642.0],[314.0],[143.0],[100.0],[16.0],[456.0],[100.0],[280.0],[600.0],[764.0],[30.0],[31.0],[404.0],[762.0],[802.0],[696.0],[19.0],[947.0],[905.0],[957.0],[357.0],[2.0],[553.0],[990.0],[413.0],[377.0],[667.0],[19.0],[802.0],[279.0],[792.0],[302.0],[941.0],[251.0],[552.0],[631.0],[357.0],[498.0],[404.0],[696.0],[631.0],[16.0],[88.0],[990.0],[739.0],[792.0]
941,[345.0],[629.0],[528.0],[350.0],[542.0],[479.0],[553.0],[739.0],[476.0],[244.0],[2.0],[19.0],[205.0],[952.0],[671.0],[10.0],[802.0],[669.0],[905.0],[273.0],[506.0],[88.0],[350.0],[671.0],[398.0],[273.0],[591.0],[515.0],[639.0],[280.0],[322.0],[506.0],[722.0],[468.0],[411.0],[990.0],[30.0],[248.0],[10.0],[340.0],[88.0],[205.0],[205.0],[357.0],[377.0],[622.0],[244.0],[139.0],[572.0],[280.0]
942,[552.0],[257.0],[453.0],[504.0],[780.0],[411.0],[279.0],[456.0],[528.0],[345.0],[377.0],[142.0],[453.0],[812.0],[528.0],[398.0],[676.0],[205.0],[829.0],[671.0],[762.0],[100.0],[251.0],[553.0],[917.0],[818.0],[764.0],[30.0],[248.0],[279.0],[696.0],[572.0],[476.0],[200.0],[671.0],[780.0],[888.0],[16.0],[917.0],[100.0],[631.0],[600.0],[226.0],[251.0],[257.0],[745.0],[671.0],[100.0],[100.0],[990.0]
943,[273.0],[453.0],[19.0],[957.0],[631.0],[257.0],[622.0],[671.0],[350.0],[205.0],[941.0],[88.0],[805.0],[143.0],[629.0],[622.0],[103.0],[302.0],[552.0],[846.0],[251.0],[642.0],[823.0],[642.0],[143.0],[375.0],[957.0],[553.0],[671.0],[476.0],[248.0],[898.0],[515.0],[572.0],[639.0],[10.0],[257.0],[19.0],[476.0],[990.0],[373.0],[408.0],[296.0],[957.0],[669.0],[350.0],[667.0],[323.0],[823.0],[528.0]
944,[390.0],[345.0],[88.0],[100.0],[2.0],[390.0],[580.0],[476.0],[629.0],[553.0],[88.0],[100.0],[461.0],[279.0],[280.0],[917.0],[407.0],[696.0],[411.0],[204.0],[139.0],[667.0],[898.0],[407.0],[286.0],[722.0],[398.0],[100.0],[387.0],[205.0],[210.0],[631.0],[226.0],[753.0],[293.0],[528.0],[722.0],[226.0],[357.0],[453.0],[498.0],[818.0],[818.0],[19.0],[293.0],[398.0],[642.0],[30.0],[528.0],[205.0]
945,[802.0],[671.0],[676.0],[990.0],[357.0],[805.0],[572.0],[792.0],[792.0],[865.0],[375.0],[226.0],[183.0],[898.0],[88.0],[528.0],[846.0],[461.0],[204.0],[205.0],[667.0],[818.0],[357.0],[413.0],[639.0],[100.0],[143.0],[468.0],[753.0],[572.0],[905.0],[323.0],[88.0],[780.0],[456.0],[357.0],[676.0],[792.0],[792.0],[413.0],[273.0],[833.0],[453.0],[100.0],[205.0],[434.0],[205.0],[865.0],[205.0],[244.0]
946,[244.0],[676.0],[671.0],[453.0],[785.0],[407.0],[780.0],[818.0],[671.0],[818.0],[671.0],[667.0],[413.0],[780.0],[667.0],[587.0],[600.0],[939.0],[515.0],[377.0],[205.0],[375.0],[829.0],[273.0],[251.0],[676.0],[506.0],[947.0],[205.0],[585.0],[302.0],[671.0],[100.0],[898.0],[387.0],[279.0],[142.0],[350.0],[676.0],[2.0],[19.0],[148.0],[600.0],[722.0],[846.0],[323.0],[538.0],[888.0],[476.0],[88.0]
947,[829.0],[990.0],[667.0],[413.0],[398.0],[676.0],[244.0],[585.0],[585.0],[629.0],[552.0],[671.0],[818.0],[572.0],[205.0],[286.0],[869.0],[753.0],[226.0],[248.0],[204.0],[696.0],[792.0],[205.0],[279.0],[693.0],[917.0],[2.0],[528.0],[816.0],[251.0],[865.0],[846.0],[990.0],[248.0],[797.0],[671.0],[631.0],[251.0],[739.0],[408.0],[802.0],[816.0],[671.0],[829.0],[143.0],[377.0],[248.0],[792.0],[100.0]
948,[515.0],[205.0],[377.0],[676.0],[143.0],[293.0],[528.0],[528.0],[387.0],[100.0],[553.0],[722.0],[468.0],[280.0],[296.0],[280.0],[631.0],[890.0],[642.0],[816.0],[302.0],[802.0],[19.0],[2.0],[387.0],[890.0],[632.0],[273.0],[68.0],[528.0],[538.0],[792.0],[504.0],[357.0],[205.0],[251.0],[205.0],[2.0],[296.0],[671.0],[753.0],[491.0],[479.0],[833.0],[816.0],[282.0],[350.0],[818.0],[456.0],[957.0]
949,[351.0],[413.0],[456.0],[669.0],[591.0],[818.0],[357.0],[2.0],[205.0],[802.0],[205.0],[552.0],[2.0],[357.0],[411.0],[421.0],[565.0],[693.0],[296.0],[722.0],[456.0],[139.0],[629.0],[340.0],[19.0],[351.0],[453.0],[479.0],[2.0],[142.0],[658.0],[941.0],[2.0],[280.0],[280.0],[572.0],[669.0],[941.0],[506.0],[600.0],[941.0],[537.0],[372.0],[947.0],[739.0],[917.0],[600.0],[504.0],[585.0],[667.0]
950,[669.0],[340.0],[805.0],[818.0],[917.0],[506.0],[377.0],[226.0],[345.0],[142.0],[296.0],[456.0],[890.0],[792.0],[818.0],[279.0],[762.0],[504.0],[629.0],[100.0],[244.0],[990.0],[280.0],[818.0],[572.0],[293.0],[407.0],[323.0],[88.0],[818.0],[19.0],[280.0],[631.0],[88.0],[957.0],[498.0],[461.0],[351.0],[671.0],[390.0],[404.0],[515.0],[802.0],[205.0],[142.0],[19.0],[390.0],[538.0],[639.0],[498.0]
951,[869.0],[818.0],[696.0],[538.0],[19.0],[829.0],[792.0],[88.0],[404.0],[537.0],[538.0],[797.0],[340.0],[88.0],[600.0],[572.0],[957.0],[802.0],[248.0],[818.0],[939.0],[515.0],[100.0],[323.0],[528.0],[802.0],[780.0],[340.0],[411.0],[88.0],[939.0],[528.0],[580.0],[19.0],[818.0],[257.0],[100.0],[639.0],[639.0],[205.0],[244.0],[816.0],[669.0],[27.0],[818.0],[990.0],[100.0],[802.0],[818.0],[479.0]
952,[797.0],[461.0],[205.0],[345.0],[476.0],[100.0],[251.0],[802.0],[818.0],[515.0],[818.0],[296.0],[100.0],[251.0],[797.0],[357.0],[354.0],[797.0],[491.0],[669.0],[257.0],[30.0],[88.0],[236.0],[671.0],[797.0],[639.0],[949.0],[818.0],[667.0],[456.0],[456.0],[323.0],[667.0],[88.0],[792.0],[949.0],[671.0],[387.0],[323.0],[764.0],[236.0],[459.0],[85.0],[797.0],[286.0],[797.0],[491.0],[669.0],[727.0]
953,[504.0],[696.0],[600.0],[802.0],[952.0],[226.0],[504.0],[957.0],[580.0],[204.0],[351.0],[205.0],[802.0],[528.0],[802.0],[792.0],[413.0],[345.0],[236.0],[797.0],[739.0],[693.0],[667.0],[515.0],[404.0],[629.0],[286.0],[491.0],[404.0],[802.0],[941.0],[667.0],[676.0],[797.0],[236.0],[85.0],[802.0],[387.0],[941.0],[823.0],[667.0],[461.0],[515.0],[818.0],[504.0],[671.0],[722.0],[669.0],[387.0],[802.0]
954,[459.0],[802.0],[947.0],[797.0],[671.0],[949.0],[639.0],[667.0],[323.0],[354.0],[847.0],[345.0],[829.0],[667.0],[833.0],[456.0],[375.0],[515.0],[580.0],[802.0],[600.0],[869.0],[205.0],[797.0],[148.0],[515.0],[357.0],[68.0],[797.0],[600.0],[797.0],[552.0],[949.0],[456.0],[802.0],[941.0],[537.0],[404.0],[528.0],[818.0],[390.0],[144.0],[236.0],[537.0],[100.0],[639.0],[818.0],[515.0],[296.0],[408.0]
955,[833.0],[890.0],[818.0],[739.0],[812.0],[865.0],[19.0],[515.0],[100.0],[869.0],[802.0],[833.0],[537.0],[941.0],[538.0],[780.0],[88.0],[537.0],[869.0],[947.0],[802.0],[553.0],[204.0],[693.0],[205.0],[833.0],[387.0],[669.0],[802.0],[411.0],[257.0],[205.0],[869.0],[764.0],[404.0],[639.0],[204.0],[456.0],[404.0],[797.0],[671.0],[411.0],[833.0],[148.0],[68.0],[279.0],[491.0],[537.0],[957.0],[805.0]
956,[463.0],[293.0],[797.0],[515.0],[286.0],[142.0],[387.0],[829.0],[693.0],[722.0],[833.0],[818.0],[515.0],[456.0],[515.0],[407.0],[100.0],[990.0],[845.0],[833.0],[345.0],[340.0],[552.0],[100.0],[833.0],[354.0],[279.0],[869.0],[600.0],[515.0],[205.0],[296.0],[293.0],[68.0],[947.0],[456.0],[515.0],[667.0],[456.0],[538.0],[805.0],[890.0],[869.0],[802.0],[580.0],[456.0],[85.0],[204.0],[404.0],[515.0]
957,[932.0],[515.0],[85.0],[491.0],[205.0],[537.0],[404.0],[600.0],[833.0],[833.0],[85.0],[236.0],[580.0],[797.0],[491.0],[354.0],[888.0],[100.0],[693.0],[515.0],[797.0],[293.0],[802.0],[865.0],[459.0],[869.0],[251.0],[847.0],[236.0],[85.0],[990.0],[600.0],[600.0],[205.0],[515.0],[19.0],[73.0],[408.0],[833.0],[802.0],[888.0],[845.0],[629.0],[73.0],[802.0],[387.0],[802.0],[869.0],[802.0],[68.0]
958,[537.0],[354.0],[802.0],[340.0],[639.0],[869.0],[205.0],[869.0],[802.0],[459.0],[515.0],[537.0],[932.0],[19.0],[354.0],[19.0],[226.0],[354.0],[27.0],[739.0],[515.0],[144.0],[693.0],[142.0],[818.0],[491.0],[404.0],[377.0],[515.0],[823.0],[85.0],[818.0],[491.0],[805.0],[600.0],[387.0],[148.0],[205.0],[459.0],[833.0],[456.0],[390.0],[845.0],[888.0],[537.0],[572.0],[354.0],[833.0],[722.0],[600.0]
959,[340.0],[446.0],[833.0],[869.0],[898.0],[888.0],[949.0],[580.0],[148.0],[446.0],[537.0],[802.0],[869.0],[600.0],[816.0],[600.0],[2.0],[829.0],[833.0],[73.0],[236.0],[600.0],[600.0],[869.0],[296.0],[446.0],[572.0],[845.0],[323.0],[100.0],[100.0],[354.0],[990.0],[372.0],[797.0],[354.0],[890.0],[323.0],[818.0],[68.0],[205.0],[869.0],[27.0],[515.0],[949.0],[205.0],[446.0],[354.0],[833.0],[869.0]
960,[144.0],[100.0],[823.0],[833.0],[818.0],[354.0],[600.0],[323.0],[515.0],[73.0],[354.0],[354.0],[148.0],[85.0],[845.0],[446.0],[905.0],[932.0],[142.0],[869.0],[696.0],[888.0],[515.0],[537.0],[73.0],[845.0],[19.0],[833.0],[696.0],[869.0],[183.0],[833.0],[142.0],[802.0],[869.0],[205.0],[833.0],[491.0],[845.0],[515.0],[142.0],[83.0],[377.0],[816.0],[515.0],[528.0],[515.0],[845.0],[515.0],[372.0]
961,[73.0],[73.0],[515.0],[85.0],[387.0],[388.0],[100.0],[932.0],[869.0],[932.0],[869.0],[845.0],[833.0],[671.0],[446.0],[671.0],[446.0],[446.0],[144.0],[345.0],[100.0],[537.0],[148.0],[354.0],[802.0],[73.0],[354.0],[829.0],[869.0],[236.0],[354.0],[802.0],[388.0],[833.0],[833.0],[100.0],[377.0],[802.0],[148.0],[491.0],[818.0],[33.0],[144.0],[669.0],[354.0],[792.0],[833.0],[73.0],[629.0],[351.0]
962,[696.0],[148.0],[354.0],[932.0],[279.0],[377.0],[85.0],[888.0],[722.0],[148.0],[144.0],[515.0],[388.0],[354.0],[869.0],[865.0],[323.0],[148.0],[537.0],[354.0],[629.0],[833.0],[833.0],[388.0],[515.0],[148.0],[491.0],[388.0],[354.0],[388.0],[869.0],[446.0],[463.0],[85.0],[85.0],[446.0],[869.0],[463.0],[802.0],[354.0],[85.0],[388.0],[83.0],[869.0],[446.0],[818.0],[148.0],[446.0],[85.0],[388.0]
963,[388.0],[869.0],[446.0],[354.0],[802.0],[446.0],[491.0],[696.0],[144.0],[144.0],[446.0],[446.0],[696.0],[446.0],[27.0],[148.0],[142.0],[388.0],[949.0],[388.0],[537.0],[377.0],[491.0],[73.0],[915.0],[388.0],[671.0],[354.0],[446.0],[148.0],[468.0],[459.0],[833.0],[515.0],[845.0],[802.0],[144.0],[73.0],[27.0],[869.0],[722.0],[124.0],[888.0],[144.0],[869.0],[88.0],[869.0],[388.0],[869.0],[85.0]
964,[354.0],[2.0],[932.0],[446.0],[528.0],[470.0],[515.0],[144.0],[388.0],[388.0],[388.0],[27.0],[351.0],[205.0],[148.0],[205.0],[476.0],[996.0],[388.0],[446.0],[869.0],[33.0],[538.0],[446.0],[461.0],[27.0],[446.0],[722.0],[388.0],[888.0],[805.0],[515.0],[845.0],[354.0],[354.0],[408.0],[829.0],[515.0],[73.0],[144.0],[802.0],[463.0],[73.0],[377.0],[73.0],[552.0],[845.0],[148.0],[947.0],[354.0]
965,[446.0],[377.0],[73.0],[845.0],[572.0],[947.0],[148.0],[693.0],[847.0],[947.0],[83.0],[869.0],[470.0],[833.0],[83.0],[818.0],[388.0],[629.0],[354.0],[148.0],[990.0],[68.0],[144.0],[470.0],[869.0],[204.0],[83.0],[144.0],[73.0],[144.0],[2.0],[148.0],[377.0],[446.0],[446.0],[148.0],[388.0],[148.0],[515.0],[446.0],[354.0],[470.0],[388.0],[388.0],[148.0],[802.0],[947.0],[693.0],[144.0],[470.0]
966,[83.0],[459.0],[148.0],[27.0],[515.0],[833.0],[73.0],[833.0],[845.0],[33.0],[148.0],[148.0],[722.0],[148.0],[73.0],[73.0],[390.0],[470.0],[446.0],[470.0],[85.0],[463.0],[869.0],[148.0],[83.0],[470.0],[205.0],[372.0],[148.0],[580.0],[148.0],[498.0],[148.0],[869.0],[388.0],[515.0],[83.0],[845.0],[932.0],[845.0],[148.0],[674.0],[580.0],[83.0],[388.0],[797.0],[388.0],[144.0],[388.0],[148.0]
967,[148.0],[833.0],[388.0],[148.0],[280.0],[144.0],[869.0],[83.0],[470.0],[470.0],[470.0],[144.0],[144.0],[818.0],[949.0],[802.0],[504.0],[451.0],[83.0],[580.0],[932.0],[388.0],[73.0],[739.0],[890.0],[144.0],[148.0],[148.0],[470.0],[947.0],[446.0],[869.0],[144.0],[498.0],[73.0],[932.0],[693.0],[869.0],[83.0],[351.0],[515.0],[377.0],[879.0],[629.0],[833.0],[144.0],[144.0],[27.0],[148.0],[73.0]
968,[411.0],[949.0],[351.0],[388.0],[88.0],[696.0],[669.0],[947.0],[949.0],[915.0],[33.0],[388.0],[83.0],[802.0],[388.0],[816.0],[451.0],[947.0],[148.0],[83.0],[354.0],[351.0],[33.0],[833.0],[879.0],[390.0],[818.0],[470.0],[144.0],[83.0],[323.0],[144.0],[340.0],[148.0],[148.0],[411.0],[470.0],[722.0],[388.0],[148.0],[73.0],[852.0],[470.0],[470.0],[722.0],[515.0],[847.0],[722.0],[73.0],[144.0]
969,[470.0],[388.0],[340.0],[144.0],[459.0],[83.0],[833.0],[85.0],[33.0],[83.0],[947.0],[411.0],[915.0],[580.0],[33.0],[674.0],[293.0],[144.0],[696.0],[33.0],[446.0],[629.0],[845.0],[144.0],[192.0],[83.0],[802.0],[83.0],[377.0],[833.0],[236.0],[83.0],[33.0],[459.0],[470.0],[869.0],[33.0],[144.0],[879.0],[388.0],[372.0],[451.0],[693.0],[33.0],[144.0],[354.0],[27.0],[470.0],[83.0],[693.0]
970,[879.0],[144.0],[144.0],[142.0],[404.0],[33.0],[845.0],[470.0],[27.0],[451.0],[852.0],[83.0],[33.0],[515.0],[823.0],[461.0],[236.0],[915.0],[470.0],[693.0],[470.0],[470.0],[83.0],[463.0],[388.0],[33.0],[73.0],[142.0],[83.0],[345.0],[829.0],[388.0],[470.0],[144.0],[580.0],[833.0],[823.0],[388.0],[192.0],[83.0],[869.0],[137.0],[369.0],[915.0],[83.0],[491.0],[83.0],[33.0],[377.0],[833.0]
971,[739.0],[669.0],[33.0],[470.0],[833.0],[580.0],[739.0],[148.0],[915.0],[377.0],[192.0],[470.0],[451.0],[869.0],[470.0],[869.0],[144.0],[236.0],[33.0],[783.0],[148.0],[85.0],[27.0],[83.0],[470.0],[504.0],[515.0],[33.0],[33.0],[33.0],[144.0],[73.0],[538.0],[351.0],[629.0],[947.0],[852.0],[369.0],[470.0],[847.0],[144.0],[734.0],[451.0],[451.0],[204.0],[869.0],[949.0],[847.0],[33.0],[451.0]
